t,theta,theta_prime,Re_zeta,Im_zeta
59.96360329,37.26061475,1.127924556,0.5210903340,0.2443631337
60.21209295,37.54114943,1.129992326,0.5856269885,0.09328422487
60.46058261,37.82219687,1.132051580,0.4600587185,-0.05691404573
60.70907228,38.10375496,1.134102388,0.1721540466,-0.07372963954
60.95756194,38.38582162,1.136144818,-0.1728657844,0.1417187595
61.20605160,38.66839476,1.138178939,-0.4215957945,0.6142480133
61.45454127,38.95147234,1.140204818,-0.4206039569,1.275893815
61.70303093,39.23505231,1.142222521,-0.06891958075,1.976472960
61.95152059,39.51913265,1.144232115,0.6418762797,2.521948656
62.20001026,39.80371135,1.146233664,1.613616190,2.730142956
62.44849992,40.08878642,1.148227232,2.659658196,2.487274040
62.69698958,40.37435589,1.150212883,3.551389180,1.787701204
62.94547925,40.66041779,1.152190680,4.080277123,0.7436947289
63.19396891,40.94697019,1.154160684,4.117219580,-0.4391735572
63.44245857,41.23401115,1.156122956,3.651063961,-1.514919762
63.69094824,41.52153877,1.158077557,2.794004297,-2.263261198
63.93943790,41.80955113,1.160024547,1.751433802,-2.549383524
64.18792756,42.09804636,1.161963984,0.7647439583,-2.359296557
64.43641723,42.38702259,1.163895928,0.04406799445,-1.799933243
64.68490689,42.67647796,1.165820435,-0.2887061118,-1.063930701
64.93339655,42.96641063,1.167737564,-0.2293678692,-0.3700191611
65.18188622,43.25681878,1.169647369,0.1154549533,0.1023863061
65.43037588,43.54770059,1.171549907,0.5686809777,0.2639795401
65.67886555,43.83905427,1.173445233,0.9433175073,0.1360553476
65.92735521,44.13087802,1.175333402,1.103375291,-0.1651576076
66.17584487,44.42317008,1.177214467,1.005394182,-0.4743925982
66.42433454,44.71592869,1.179088481,0.7073410720,-0.6376530078
66.67282420,45.00915210,1.180955498,0.3425825993,-0.5664395633
66.92131386,45.30283858,1.182815569,0.06839352568,-0.2675662216
67.16980353,45.59698642,1.184668746,0.007088868448,0.1613998912
67.41829319,45.89159389,1.186515080,0.2003940747,0.5692196154
67.66678285,46.18665932,1.188354620,0.5931367934,0.8074387368
67.91527252,46.48218101,1.190187418,1.052194906,0.7862034647
68.16376218,46.77815731,1.192013521,1.414273819,0.5094212307
68.41225184,47.07458654,1.193832980,1.545765039,0.07627307433
68.66074151,47.37146707,1.195645841,1.393310872,-0.3521771800
68.90923117,47.66879726,1.197452153,1.006531056,-0.6100787488
69.15772083,47.96657550,1.199251963,0.5238571151,-0.5875994623
69.40621050,48.26480016,1.201045318,0.1254043607,-0.2735201880
69.65470016,48.56346966,1.202832263,-0.03120733105,0.2364643544
69.90318982,48.86258240,1.204612844,0.1305159171,0.7700422830
70.15167949,49.16213682,1.206387107,0.5742966328,1.137755180
70.40016915,49.46213133,1.208155096,1.158985797,1.201365643
70.64865881,49.76256441,1.209916855,1.684863933,0.9268394096
70.89714848,50.06343449,1.211672429,1.963378255,0.4021843870
71.14563814,50.36474005,1.213421860,1.886337386,-0.1878506103
71.39412780,50.66647956,1.215165191,1.469775291,-0.6231392401
71.64261747,50.96865152,1.216902464,0.8556867489,-0.7253829885
71.89110713,51.27125443,1.218633722,0.2691093962,-0.4244822080
72.13959679,51.57428679,1.220359007,-0.05626774770,0.2098324281
72.38808646,51.87774714,1.222078358,0.04081470797,0.9836732896
72.63657612,52.18163399,1.223791817,0.5894410958,1.638366417
72.88506578,52.48594588,1.225499424,1.469592214,1.934490406
73.13355545,52.79068138,1.227201220,2.445209205,1.732378631
73.38204511,53.09583904,1.228897242,3.237210858,1.041381426
73.63053477,53.40141743,1.230587531,3.612333373,0.02043763830
73.87902444,53.70741513,1.232272125,3.457766973,-1.070901026
74.12751410,54.01383074,1.233951062,2.816131645,-1.954678547
74.37600376,54.32066284,1.235624380,1.868928338,-2.422015408
74.62449343,54.62791005,1.237292117,0.8745108386,-2.396020259
74.87298309,54.93557098,1.238954310,0.08249170124,-1.948974072
75.12147276,55.24364427,1.240610995,-0.3454007607,-1.268864544
75.36996242,55.55212854,1.242262209,-0.3806484395,-0.5883364190
75.61845208,55.86102245,1.243907988,-0.1245975159,-0.1023425454
75.86694175,56.17032465,1.245548367,0.2405661586,0.09562331088
76.11543141,56.48003380,1.247183382,0.5268887536,0.03621935420
76.36392107,56.79014857,1.248813068,0.6128801787,-0.1509442711
76.61241074,57.10066764,1.250437459,0.4856344718,-0.2990829514
76.86090040,57.41158970,1.252056590,0.2374986239,-0.2775037227
77.10939006,57.72291345,1.253670495,0.01973058297,-0.04711970254
77.35787973,58.03463759,1.255279207,-0.02753994205,0.3238829164
77.60636939,58.34676083,1.256882759,0.1597095971,0.6905056041
77.85485905,58.65928191,1.258481186,0.5364681243,0.8953341660
78.10334872,58.97219955,1.260074518,0.9623152796,0.8407199344
78.35183838,59.28551248,1.261662789,1.257536687,0.5387301922
78.60032804,59.59921945,1.263246031,1.280201000,0.1168738153
78.84881771,59.91331923,1.264824275,0.9932223997,-0.2252960086
79.09730737,60.22781056,1.266397553,0.4930110790,-0.2938860566
79.34579703,60.54269222,1.267965897,-0.01466401039,0.01677461836
79.59428670,60.85796299,1.269529336,-0.2856076108,0.6697411288
79.84277636,61.17362165,1.271087901,-0.1299910847,1.482924693
80.09126602,61.48966700,1.272641624,0.5079424879,2.183028495
80.33975569,61.80609783,1.274190533,1.515006271,2.498761472
80.58824535,62.12291296,1.275734659,2.635074570,2.260070331
80.83673501,62.44011119,1.277274030,3.549430736,1.466243498
81.08522468,62.75769135,1.278808677,3.983970567,0.2960009748
81.33371434,63.07565227,1.280338628,3.804603390,-0.9463844110
81.58220400,63.39399279,1.281863912,3.065428722,-1.931018751
81.83069367,63.71271175,1.283384556,1.991080437,-2.412754443
82.07918333,64.03180801,1.284900590,0.8989051545,-2.311811860
82.32767299,64.35128040,1.286412041,0.08920879002,-1.735099380
82.57616266,64.67112782,1.287918937,-0.2560533180,-0.9306944902
82.82465232,64.99134912,1.289421305,-0.1288993674,-0.1930573190
83.07314198,65.31194318,1.290919172,0.3145897589,0.2449129456
83.32163165,65.63290889,1.292412565,0.8244944559,0.2921521948
83.57012131,65.95424514,1.293901512,1.159324912,0.02226245748
83.81861097,66.27595082,1.295386037,1.180057500,-0.3682761110
84.06710064,66.59802485,1.296866167,0.8994605089,-0.6483713238
84.31559030,66.92046614,1.298341929,0.4683874367,-0.6508772729
84.56407996,67.24327359,1.299813348,0.1060552316,-0.3416753138
84.81256963,67.56644614,1.301280450,0.003734167579,0.1681471321
85.06105929,67.88998272,1.302743259,0.2417349881,0.6710963102
85.30954896,68.21388226,1.304201801,0.7538182457,0.9521890074
85.55803862,68.53814370,1.305656101,1.353451812,0.8807441232
85.80652828,68.86276600,1.307106183,1.810700773,0.4667332416
86.05501795,69.18774810,1.308552071,1.947469567,-0.1418500347
86.30350761,69.51308898,1.309993790,1.711086542,-0.7195071753
86.55199727,69.83878759,1.311431365,1.195173661,-1.056202575
86.80048694,70.16484291,1.312864817,0.5988323043,-1.043480899
87.04897660,70.49125392,1.314294172,0.1413046442,-0.7170121434
87.29746626,70.81801961,1.315719453,-0.03151759990,-0.2370453620
87.54595593,71.14513896,1.317140682,0.09166575408,0.1853396507
87.79444559,71.47261096,1.318557882,0.3857899065,0.3847280584
88.04293525,71.80043463,1.319971077,0.6491436578,0.3185480272
88.29142492,72.12860897,1.321380289,0.6998468169,0.09008854316
88.53991458,72.45713299,1.322785540,0.4674349185,-0.09499804885
88.78840424,72.78600571,1.324186853,0.03837926468,-0.02245483770
89.03689391,73.11522616,1.325584250,-0.3673634286,0.4255026906
89.28538357,73.44479336,1.326977752,-0.4827970272,1.199584686
89.53387323,73.77470635,1.328367381,-0.1097923204,2.080585638
89.78236290,74.10496417,1.329753158,0.7835341311,2.750310457
90.03085256,74.43556586,1.331135105,2.026662609,2.911237278
90.27934222,74.76651048,1.332513244,3.290880573,2.408075449
90.52783189,75.09779708,1.333887594,4.200459465,1.301318042
90.77632155,75.42942473,1.335258176,4.469196171,-0.1394888356
91.02481121,75.76139248,1.336625012,4.008790753,-1.523440427
91.27330088,76.09369942,1.337988122,2.965315016,-2.474803509
91.52179054,76.42634461,1.339347526,1.667998256,-2.765835134
91.77028020,76.75932714,1.340703243,0.5095029227,-2.394040090
92.01876987,77.09264610,1.342055295,-0.1955724009,-1.573899563
92.26725953,77.42630058,1.343403700,-0.3185518730,-0.6473758604
92.51574919,77.76028967,1.344748479,0.05053465041,0.04994468013
92.76423886,78.09461247,1.346089650,0.6557698473,0.3129028257
93.01272852,78.42926810,1.347427233,1.189320830,0.1320155484
93.26121818,78.76425566,1.348761248,1.417745555,-0.3236505991
93.50970785,79.09957426,1.350091713,1.268255044,-0.7947042803
93.75819751,79.43522303,1.351418647,0.8411580089,-1.050050414
94.00668717,79.77120110,1.352742069,0.3473335696,-0.9837389148
94.25517684,80.10750759,1.354061997,0.002015634179,-0.6491390688
94.50366650,80.44414163,1.355378450,-0.07568083856,-0.2184323589
94.75215617,80.78110237,1.356691446,0.08793411679,0.1108807058
95.00064583,81.11838895,1.358001003,0.3441481255,0.2172141308
95.24913549,81.45600051,1.359307139,0.5047237863,0.1157358336
95.49762516,81.79393621,1.360609872,0.4442954982,-0.05020743198
95.74611482,82.13219521,1.361909220,0.1725514628,-0.08351924065
95.99460448,82.47077666,1.363205199,-0.1599665596,0.1612416040
96.24309415,82.80967974,1.364497828,-0.3279276771,0.6920209977
96.49158381,83.14890360,1.365787124,-0.1405771028,1.355995820
96.74007347,83.48844743,1.367073104,0.4559566016,1.893999831
96.98856314,83.82831040,1.368355785,1.332897709,2.051824686
97.23705280,84.16849169,1.369635184,2.215191751,1.699816839
97.48554246,84.50899050,1.370911317,2.788831947,0.9056897715
97.73403213,84.84980601,1.372184201,2.834702605,-0.07600058798
97.98252179,85.19093741,1.373453854,2.330050907,-0.8982119825
98.23101145,85.53238391,1.374720290,1.470362169,-1.262239935
98.47950112,85.87414471,1.375983527,0.5978861586,-1.045070047
98.72799078,86.21621901,1.377243580,0.06402880531,-0.3567672207
98.97648044,86.55860603,1.378500465,0.08312015907,0.4997706475
99.22497011,86.90130499,1.379754199,0.6407712577,1.152279216
99.47345977,87.24431509,1.381004798,1.497860017,1.314465058
99.72194943,87.58763556,1.382252276,2.290279610,0.9067000609
99.97043910,87.93126564,1.383496649,2.682711392,0.08944430771
100.2189288,88.27520454,1.384737933,2.510460723,-0.8058591288
100.4674184,88.61945151,1.385976143,1.847916294,-1.419009570
100.7159081,88.96400578,1.387211294,0.9738937774,-1.514788121
100.9643978,89.30886659,1.388443402,0.2492330324,-1.081366042
101.2128874,89.65403319,1.389672480,-0.03943953570,-0.3308619502
101.4613771,89.99950483,1.390898545,0.1988447511,0.3972260315
101.7098667,90.34528077,1.392121611,0.8255586231,0.7860785483
101.9583564,90.69136025,1.393341692,1.539923047,0.6781540894
102.2068461,91.03774254,1.394558804,2.015542371,0.1381684447
102.4553357,91.38442690,1.395772959,2.044151978,-0.5839113960
102.7038254,91.73141260,1.396984174,1.622030277,-1.170826223
102.9523151,92.07869891,1.398192461,0.9417508331,-1.381633842
103.2008047,92.42628511,1.399397836,0.2958017963,-1.155088865
103.4492944,92.77417047,1.400600312,-0.06110507046,-0.6267550928
103.6977840,93.12235427,1.401799902,-0.02611458706,-0.05470643399
103.9462737,93.47083580,1.402996622,0.3138176805,0.3085557886
104.1947634,93.81961435,1.404190484,0.7356701523,0.3357615058
104.4432530,94.16868921,1.405381502,0.9974258337,0.07905170950
104.6917427,94.51805967,1.406569690,0.9600524871,-0.2659918248
104.9402324,94.86772503,1.407755061,0.6542279966,-0.4670053569
105.1887220,95.21768460,1.408937629,0.2591458748,-0.3780689159
105.4372117,95.56793767,1.410117406,0.004369965660,-0.01706871767
105.6857014,95.91848357,1.411294406,0.04438973969,0.4428285202
105.9341910,96.26932159,1.412468641,0.3702252470,0.7649676411
106.1826807,96.62045105,1.413640126,0.8054072356,0.7792938244
106.4311703,96.97187128,1.414808872,1.092475372,0.4845985778
106.6796600,97.32358159,1.415974892,1.030368992,0.06788664533
106.9281497,97.67558130,1.417138200,0.5951358975,-0.1751418818
107.1766393,98.02786975,1.418298807,-0.01930597449,0.01432910688
107.4251290,98.38044627,1.419456727,-0.4678350863,0.7145011345
107.6736187,98.73331018,1.420611971,-0.4045601135,1.752617388
107.9221083,99.08646083,1.421764552,0.3489821381,2.748583553
108.1705980,99.43989755,1.422914482,1.696605425,3.261032128
108.4190877,99.79361969,1.424061774,3.275775035,2.975167465
108.6675773,100.1476266,1.425206439,4.584941161,1.849055367
108.9160670,100.5019176,1.426348490,5.178743408,0.1504708582
109.1645566,100.8564921,1.427487937,4.847223850,-1.636107163
109.4130463,101.2113494,1.428624795,3.700327305,-2.994665524
109.6615360,101.5664889,1.429759073,2.120321152,-3.575454695
109.9100256,101.9219099,1.430890783,0.6036267031,-3.319987179
110.1585153,102.2776118,1.432019938,-0.4372722299,-2.460928278
110.4070050,102.6335940,1.433146549,-0.8245787766,-1.401435432
110.6554946,102.9898558,1.434270627,-0.6549662798,-0.5325791051
110.9039843,103.3463966,1.435392183,-0.2173289214,-0.07350955684
111.1524740,103.7032158,1.436511229,0.1660985012,-0.005093886185
111.4009636,104.0603128,1.437627777,0.2962298760,-0.1209901345
111.6494533,104.4176869,1.438741836,0.1770839741,-0.1633669966
111.8979429,104.7753375,1.439853419,-0.01456871681,0.02882195270
112.1464326,105.1332641,1.440962536,-0.04799206148,0.4341729565
112.3949223,105.4914659,1.442069198,0.2196029069,0.8668587532
112.6434119,105.8499425,1.443173416,0.7532190582,1.085559934
112.8919016,106.2086931,1.444275201,1.349278250,0.9339410417
113.1403913,106.5677172,1.445374563,1.738929127,0.4374204010
113.3888809,106.9270142,1.446471514,1.731266959,-0.1962315189
113.6373706,107.2865834,1.447566063,1.320791104,-0.6749648265
113.8858602,107.6464244,1.448658221,0.7009170706,-0.7699142707
114.1343499,108.0065364,1.449747999,0.1733200142,-0.4359479792
114.3828396,108.3669190,1.450835406,-0.002866148038,0.1589694559
114.6313292,108.7275714,1.451920454,0.2547464962,0.7141898995
114.8798189,109.0884932,1.453003153,0.8047605046,0.9485968040
115.1283086,109.4496837,1.454083512,1.349804816,0.7480566576
115.3767982,109.8111425,1.455161541,1.588330818,0.2312875710
115.6252879,110.1728688,1.456237251,1.374938318,-0.3033162220
115.8737776,110.5348621,1.457310652,0.8064756416,-0.5273627239
116.1222672,110.8971218,1.458381754,0.1860844781,-0.2555323626
116.3707569,111.2596475,1.459450565,-0.1219548694,0.4460436400
116.6192465,111.6224384,1.460517097,0.1226225746,1.274738830
116.8677362,111.9854941,1.461581359,0.9033104192,1.828016756
117.1162259,112.3488139,1.462643361,1.936070763,1.798297600
117.3647155,112.7123974,1.463703111,2.791447851,1.130955053
117.6132052,113.0762439,1.464760620,3.094312245,0.06527364397
117.8616949,113.4403530,1.465815897,2.705499054,-0.9662298397
118.1101845,113.8047240,1.466868951,1.795714181,-1.535331753
118.3586742,114.1693563,1.467919793,0.7728601029,-1.418837446
118.6071639,114.5342496,1.468968430,0.09500496186,-0.7053706724
118.8556535,114.8994031,1.470014873,0.05759166468,0.2445664910
119.1041432,115.2648164,1.471059130,0.6569433251,0.9671163539
119.3526328,115.6304889,1.472101210,1.595514431,1.111432643
119.6011225,115.9964201,1.473141124,2.425443677,0.5999981424
119.8496122,116.3626094,1.474178879,2.759831302,-0.3430904854
120.0981018,116.7290563,1.475214484,2.449115455,-1.306732286
120.3465915,117.0957603,1.476247949,1.638768821,-1.891370496
120.5950812,117.4627209,1.477279283,0.6845250443,-1.892853342
120.8435708,117.8299374,1.478308493,-0.02795819509,-1.382997690
121.0920605,118.1974094,1.479335589,-0.2663565934,-0.6522732493
121.3405502,118.5651364,1.480360580,-0.04717119566,-0.05008852311
121.5890398,118.9331179,1.481383474,0.3993847840,0.1916472007
121.8375295,119.3013532,1.482404279,0.7695452316,0.06105065682
122.0860191,119.6698420,1.483423005,0.8523907058,-0.2537342327
122.3345088,120.0385836,1.484439659,0.6330835232,-0.4893770393
122.5829985,120.4075776,1.485454250,0.2805189441,-0.4640325570
122.8314881,120.7768235,1.486466786,0.03133336037,-0.1777411263
123.0799778,121.1463207,1.487477277,0.03922665986,0.1986024181
123.3284675,121.5160688,1.488485729,0.2773885447,0.4378053918
123.5769571,121.8860672,1.489492151,0.5520148322,0.4076168105
123.8254468,122.2563154,1.490496551,0.6222366631,0.1693974468
124.0739364,122.6268130,1.491498938,0.3601726237,-0.03784829491
124.3224261,122.9975594,1.492499320,-0.1416714475,0.07293757340
124.5709158,123.3685541,1.493497703,-0.5839696454,0.6599990428
124.8194054,123.7397967,1.494494098,-0.5995000889,1.626599189
125.0678951,124.1112866,1.495488510,0.04820088935,2.622621355
125.3163848,124.4830234,1.496480949,1.310251665,3.186504781
125.5648744,124.8550066,1.497471422,2.829802051,2.964850016
125.8133641,125.2272356,1.498459936,4.075254618,1.901008272
126.0618538,125.5997100,1.499446500,4.572991219,0.2930538599
126.3103434,125.9724294,1.500431122,4.128570552,-1.316684885
126.5588331,126.3453931,1.501413808,2.925907179,-2.374242966
126.8073227,126.7186008,1.502394567,1.451352391,-2.559105736
127.0558124,127.0920520,1.503373405,0.2757835629,-1.922883185
127.3043021,127.4657462,1.504350331,-0.2010041582,-0.8536817073
127.5527917,127.8396829,1.505325352,0.08002719562,0.1156848620
127.8012814,128.2138616,1.506298476,0.8340156868,0.5601576028
128.0497711,128.5882819,1.507269709,1.592480898,0.3511248815
128.2982607,128.9629433,1.508239059,1.942467905,-0.3087815942
128.5467504,129.3378454,1.509206533,1.722668802,-1.015242709
128.7952401,129.7129876,1.510172139,1.080327061,-1.383090815
129.0437297,130.0883696,1.511135884,0.3673567285,-1.241332164
129.2922194,130.4639908,1.512097775,-0.06195829145,-0.7030913364
129.5407090,130.8398507,1.513057819,-0.04027855336,-0.08053536036
129.7891987,131.2159491,1.514016023,0.3367120320,0.3019014299
130.0376884,131.5922852,1.514972394,0.7833551177,0.2900429376
130.2861780,131.9688589,1.515926940,0.9999527489,-0.02196990900
130.5346677,132.3456694,1.516879666,0.8501057944,-0.3581950694
130.7831574,132.7227165,1.517830581,0.4393623487,-0.4310297737
131.0316470,133.0999997,1.518779691,0.05177490647,-0.1166620704
131.2801367,133.4775185,1.519727002,-0.01867553354,0.4646708302
131.5286264,133.8552725,1.520672522,0.3545685503,1.010104474
131.7771160,134.2332612,1.521616257,1.046225991,1.203573534
132.0256057,134.6114841,1.522558215,1.737528671,0.8979611003
132.2740953,134.9899410,1.523498401,2.086728150,0.2063009300
132.5225850,135.3686312,1.524436822,1.917049565,-0.5515612396
132.7710747,135.7475544,1.525373486,1.315923655,-1.019335929
133.0195643,136.1267102,1.526308398,0.5877752956,-0.9972859709
133.2680540,136.5060980,1.527241566,0.08472872632,-0.5487898757
133.5165437,136.8857175,1.528172994,0.009598954724,0.04166426135
133.7650333,137.2655682,1.529102692,0.3035896560,0.4378228121
134.0135230,137.6456498,1.530030663,0.6856665626,0.4535781230
134.2620126,138.0259617,1.530956916,0.8255783815,0.1708928969
134.5105023,138.4065036,1.531881455,0.5548626811,-0.09892114673
134.7589920,138.7872750,1.532804289,-0.005946201396,0.003704800409
135.0074816,139.1682755,1.533725422,-0.4837289620,0.6598396285
135.2559713,139.5495047,1.534644861,-0.4436773065,1.727714868
135.5044610,139.9309621,1.535562613,0.3623533463,2.769695495
135.7529506,140.3126474,1.536478683,1.824845693,3.248845599
136.0014403,140.6945601,1.537393078,3.482665400,2.799685069
136.2499300,141.0766998,1.538305804,4.714608495,1.432453579
136.4984196,141.4590662,1.539216867,5.025721433,-0.4403534347
136.7469093,141.8416587,1.540126273,4.284238156,-2.176188937
136.9953989,142.2244769,1.541034027,2.787237210,-3.190826145
137.2438886,142.6075206,1.541940137,1.120365038,-3.218888206
137.4923783,142.9907892,1.542844607,-0.1168701667,-2.416615913
137.7408679,143.3742823,1.543747444,-0.5803381131,-1.259355480
137.9893576,143.7579996,1.544648654,-0.3109874176,-0.2927867487
138.2378473,144.1419406,1.545548243,0.3327757599,0.1295776129
138.4863369,144.5261050,1.546446216,0.8929703655,-0.01146898725
138.7348266,144.9104923,1.547342579,1.056721726,-0.4433287422
138.9833163,145.2951021,1.548237338,0.7970117213,-0.7913601239
139.2318059,145.6799341,1.549130498,0.3427106132,-0.8013562441
139.4802956,146.0649878,1.550022066,0.008951127887,-0.4693121205
139.7287852,146.4502629,1.550912047,-0.004796638939,-0.01250743233
139.9772749,146.8357589,1.551800447,0.2708623962,0.2897612347
140.2257646,147.2214755,1.552687271,0.6113795816,0.2828959379
140.4742542,147.6074123,1.553572525,0.7561972556,0.03590278567
140.7227439,147.9935688,1.554456214,0.5869859789,-0.2067897175
140.9712336,148.3799447,1.555338345,0.2134930779,-0.1891791817
141.2197232,148.7665397,1.556218921,-0.08886566871,0.1797653916
141.4682129,149.1533533,1.557097950,-0.05427790353,0.7494461346
141.7167026,149.5403851,1.557975436,0.3921522185,1.204564314
141.9651922,149.9276347,1.558851384,1.062117868,1.255926055
142.2136819,150.3151018,1.559725801,1.594265210,0.8327202163
142.4621715,150.7027861,1.560598691,1.663317847,0.1562456828
142.7106612,151.0906870,1.561470060,1.189226119,-0.3603781239
142.9591509,151.4788043,1.562339913,0.4192463315,-0.3406657280
143.2076405,151.8671375,1.563208255,-0.1771238327,0.3241411884
143.4561302,152.2556863,1.564075092,-0.1542539433,1.376991259
143.7046199,152.6444504,1.564940429,0.6535966432,2.297090009
143.9531095,153.0334293,1.565804271,2.011078996,2.558415689
144.2015992,153.4226226,1.566666622,3.371502814,1.909932207
144.4500888,153.8120301,1.567527489,4.138976412,0.5243304382
144.6985785,154.2016512,1.568386877,3.967288748,-1.070739672
144.9470682,154.5914858,1.569244790,2.935784110,-2.247800140
145.1955578,154.9815333,1.570101233,1.506661217,-2.587431843
145.4440475,155.3717935,1.570956212,0.2862001747,-2.075309127
145.6925372,155.7622660,1.571809731,-0.2810010235,-1.084952868
145.9410268,156.1529503,1.572661796,-0.1202854077,-0.1601759319
146.1895165,156.5438463,1.573512411,0.4710518231,0.2796712110
146.4380062,156.9349534,1.574361582,1.021194277,0.1487852749
146.6864958,157.3262713,1.575209312,1.163719539,-0.2929831902
146.9349855,157.7177997,1.576055608,0.8402949832,-0.6232456340
147.1834751,158.1095382,1.576900474,0.3145653789,-0.5237160286
147.4319648,158.5014865,1.577743915,-0.003855898979,0.02569679057
147.6804545,158.8936442,1.578585936,0.1825623481,0.7357612386
147.9289441,159.2860110,1.579426540,0.8719124188,1.181934957
148.1774338,159.6785864,1.580265734,1.754745713,1.058150966
148.4259235,160.0713703,1.581103522,2.387352004,0.3604590655
148.6744131,160.4643621,1.581939908,2.442595306,-0.6058708084
148.9229028,160.8575616,1.582774898,1.890902528,-1.397120848
149.1713925,161.2509684,1.583608495,1.007588992,-1.676905088
149.4198821,161.6445821,1.584440705,0.2067515884,-1.392104885
149.6683718,162.0384025,1.585271533,-0.1957824363,-0.7784887658
149.9168614,162.4324292,1.586100982,-0.1482885349,-0.1989976024
150.1653511,162.8266618,1.586929057,0.1383363421,0.08220175316
150.4138408,163.2211000,1.587755763,0.3519808437,0.05021865177
150.6623304,163.6157435,1.588581104,0.2952760246,-0.07631719444
150.9108201,164.0105919,1.589405085,0.01797944684,-0.01360500692
151.1593098,164.4056449,1.590227711,-0.2194428230,0.3762784642
151.4077994,164.8009021,1.591048986,-0.1294936402,0.9700123478
151.6562891,165.1963632,1.591868913,0.3882952116,1.443653058
151.9047788,165.5920279,1.592687498,1.144094159,1.478986989
152.1532684,165.9878959,1.593504746,1.742412359,0.9895913704
152.4017581,166.3839667,1.594320659,1.815958201,0.2197849577
152.6502477,166.7802402,1.595135244,1.272214894,-0.3600932648
152.8987374,167.1767158,1.595948503,0.3976375247,-0.3165246966
153.1472271,167.5733935,1.596760442,-0.2596933433,0.4733232667
153.3957167,167.9702727,1.597571065,-0.1792466483,1.701905367
153.6442064,168.3673531,1.598380375,0.8272629723,2.750652165
153.8926961,168.7646346,1.599188377,2.471463781,2.997987659
154.1411857,169.1621166,1.599995076,4.097152990,2.153303908
154.3896754,169.5597989,1.600800476,4.994967702,0.4316578147
154.6381650,169.9576812,1.601604580,4.757679356,-1.532822516
154.8866547,170.3557632,1.602407393,3.484334742,-2.993431177
155.1351444,170.7540445,1.603208919,1.723041735,-3.453785931
155.3836340,171.1525248,1.604009163,0.1862041885,-2.893008506
155.6321237,171.5512038,1.604808127,-0.6037186093,-1.737553854
155.8806134,171.9500811,1.605605817,-0.5461393170,-0.6062525685
156.1291030,172.3491566,1.606402236,0.04491003590,0.02105721281
156.3775927,172.7484297,1.607197389,0.6655995452,0.02608236047
156.6260824,173.1479003,1.607991279,0.9224093017,-0.3475180641
156.8745720,173.5475680,1.608783911,0.7317829558,-0.6954853102
157.1230617,173.9474326,1.609575288,0.3139413286,-0.7204245223
157.3715513,174.3474936,1.610365415,0.004363196308,-0.4003253544
157.6200410,174.7477508,1.611154295,0.01477265172,0.03600405433
157.8685307,175.1482039,1.611941932,0.2984647468,0.2958418074
158.1170203,175.5488525,1.612728330,0.6010354150,0.2402954617
158.3655100,175.9496964,1.613513494,0.6552598894,-0.01343981694
158.6139997,176.3507352,1.614297426,0.3855396699,-0.1728871350
158.8624893,176.7519687,1.615080132,-0.01829435377,0.01971591488
159.1109790,177.1533966,1.615861614,-0.2126356609,0.5887460116
159.3594687,177.5550185,1.616641876,0.07021040485,1.274486895
159.6079583,177.9568341,1.617420923,0.8227619022,1.673877369
159.8564480,178.3588431,1.618198758,1.728835704,1.491819777
160.1049376,178.7610453,1.618975384,2.329682109,0.7455830607
160.3534273,179.1634403,1.619750806,2.296218745,-0.2133764780
160.6019170,179.5660279,1.620525028,1.640682568,-0.8862087916
160.8504066,179.9688077,1.621298052,0.7306820752,-0.9170521827
161.0988963,180.3717794,1.622069884,0.08615777062,-0.3115552622
161.3473860,180.7749428,1.622840525,0.07447846872,0.5551402935
161.5958756,181.1782975,1.623609981,0.6870788766,1.154793905
161.8443653,181.5818432,1.624378254,1.537826926,1.122502634
162.0928550,181.9855798,1.625145349,2.091788858,0.4827100932
162.3413446,182.3895068,1.625911268,1.991811590,-0.3565522239
162.5898343,182.7936240,1.626676016,1.286202179,-0.8449789712
162.8383239,183.1979310,1.627439597,0.4153592604,-0.6267848116
163.0868136,183.6024277,1.628202012,-0.04188717291,0.2292214093
163.3353033,184.0071137,1.628963267,0.2844657157,1.248950795
163.5837929,184.4119887,1.629723365,1.321481766,1.816952758
163.8322826,184.8170524,1.630482309,2.575143596,1.532835434
164.0807723,185.2223046,1.631240103,3.399993780,0.4502545887
164.3292619,185.6277449,1.631996750,3.360622816,-0.9437643318
164.5777516,186.0333731,1.632752254,2.473813764,-1.998050825
164.8262412,186.4391890,1.633506618,1.191073830,-2.257034767
165.0747309,186.8451921,1.634259845,0.1356365112,-1.701002086
165.3232206,187.2513822,1.635011940,-0.2475110203,-0.7306557019
165.5717102,187.6577591,1.635762905,0.07761115916,0.08620321661
165.8201999,188.0643225,1.636512743,0.7559102162,0.3478084622
166.0686896,188.4710720,1.637261459,1.284784613,0.03146706425
166.3171792,188.8780075,1.638009055,1.326026048,-0.5333997294
166.5656689,189.2851286,1.638755536,0.8943605336,-0.9018529145
166.8141586,189.6924350,1.639500903,0.3149857425,-0.8027560822
167.0626482,190.0999265,1.640245161,-0.01002900169,-0.2986279386
167.3111379,190.5076028,1.640988313,0.1308788045,0.2771064363
167.5596275,190.9154637,1.641730361,0.6295204565,0.5540152176
167.8081172,191.3235088,1.642471311,1.143666028,0.3709470351
168.0566069,191.7317379,1.643211163,1.332842596,-0.1264455954
168.3050965,192.1401507,1.643949923,1.083114581,-0.5959325746
